"Brand_Reg","Model_No","SoldIn","screensize","Screen_Tech","Avg_mode_power","Star Rating Index","Submit_ID","Screensize_inches"
"PHILIPS","50PUT8217/75","Australia,Fiji",125.725,"LCD (LED)",61.3,5.6243875937263965,147089,49
"PHILIPS","50PUT8217/79","Australia,Fiji",125.725,"LCD (LED)",61.3,5.6243875937263965,147089,49
"PHILIPS","50PUT8507/75","Australia,Fiji,New Zealand",125.725,"LCD (LED)",81.32,4.357808286657745,146715,49
"PHILIPS","50PUT8507/79","Australia,Fiji,New Zealand",125.725,"LCD (LED)",81.32,4.357808286657745,146715,49
"PHILIPS","50PUT8528/79","Australia,Fiji,New Zealand",125.725,"LCD (LED)",81.3,4.357808286657745,153115,49
"HISENSE","50Q6N series","Australia,New Zealand",125.731,"LCD (LED)",55.49,6.023006759011338,161768,50
"HISENSE","50Q6NAU","Australia,New Zealand",125.731,"LCD (LED)",55.49,6.023006759011338,161768,50
"HISENSE","50Q6NNZ","Australia,New Zealand",125.731,"LCD (LED)",55.49,6.023006759011338,161768,50
"HISENSE","50Q6Q series","Australia,New Zealand",125.731,"LCD (LED)",59.02,5.792152969391529,167835,50
"HISENSE","50Q6QAU","Australia,New Zealand",125.731,"LCD (LED)",59.02,5.792152969391529,167835,50
"HISENSE","50Q6QNZ","Australia,New Zealand",125.731,"LCD (LED)",59.02,5.792152969391529,167835,50
"HISENSE","50Q6S series","Australia,New Zealand",125.731,"LCD (LED)",50.32,6.612964174233883,178186,50
"HISENSE","50Q6SAU","Australia,New Zealand",125.731,"LCD (LED)",50.32,6.612964174233883,178186,50
"HISENSE","50Q6SNZ","Australia,New Zealand",125.731,"LCD (LED)",50.32,6.612964174233883,178186,50
"COOCAA","50Q66CK","Australia,Fiji,New Zealand",125.7,"LCD (LED)",45.3,7.186638262992585,179306,49
"LG","50QNED7SSQA","Australia,New Zealand",125.727,"LCD (LED)",73,5.2620206872430675,148259,49
"LG","50QNED70B6C","Australia,New Zealand",125.727,"LCD (LED)",76,5.082413329865411,175241,49
"LG","50QNED70BSA","Australia,New Zealand",125.727,"LCD (LED)",76,5.082413329865411,175242,49
"LG","50QNED75SRA","Australia,New Zealand",125.727,"LCD (LED)",72,5.329159323010862,153948,49
"LG","50QNED80A6A","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,165793,49
"LG","50QNED80ASA","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,167434,49
"LG","50QNED80B6B","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,175243,49
"LG","50QNED80BSA","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,175244,49
"LG","50QNED80SQA","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,143458,49
"LG","50QNED80T6A","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,158336,49
"LG","50QNED81ASA","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,165794,49
"LG","50QNED81SRA","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,151446,49
"LG","50QNED81TSA","Australia,New Zealand",125.727,"LCD (LED)",72,5.329159323010862,158180,49
"LG","50QNED82ASA","Australia,New Zealand",125.727,"LCD (LED)",81,4.803203453670404,166343,49
"LG","50QNED86ASA","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,166203,49
"LG","50QNED86BSA","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,177389,49
"LG","50QNED86T6A","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,158932,49
"LG","50QNED86TSA","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,158854,49
"LG","50QNED756RA","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,153949,49
"LG","50QNED806QA","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,143459,49
"LG","50QNED816RA","Australia,New Zealand",125.727,"LCD (LED)",80,4.8485470457482105,151447,49
"HISENSE","50U6 Series","Australia,New Zealand",125.731,"LCD (LED)",71.19,5.003308177326365,169499,50
"HISENSE","50U6QAU PRO","Australia,New Zealand",125.731,"LCD (LED)",71.19,5.003308177326365,169499,50
"HISENSE","50U6QNZ PRO","Australia,New Zealand",125.731,"LCD (LED)",71.19,5.003308177326365,169499,50
"HISENSE","50U6SAU","Australia,New Zealand",125.731,"LCD (LED)",71.19,5.003308177326365,169499,50
"HISENSE","50U6SNZ","Australia,New Zealand",125.731,"LCD (LED)",71.19,5.003308177326365,169499,50
"LG","50UA731C0SB","Australia,Fiji,New Zealand",125.727,"LCD (LED)",81,4.818267064887973,173404,49
"LG","50UA841C0SA","Australia,New Zealand",125.727,"LCD (LED)",83,4.699152541308104,171698,49
"LG","50UA7350PSB","Australia,Fiji,New Zealand",125.727,"LCD (LED)",81,4.818267064887973,167429,49
"LG","50UA8450PSA","Australia,New Zealand",125.727,"LCD (LED)",83,4.699152541308104,166678,49
"LG","50UJ660H5LD","Australia,New Zealand",125.727,"LCD (LED)",38,8.156800686124159,178894,49
"LG","50UK660H0LA","Australia,New Zealand",125.727,"LCD (LED)",53,6.680823599120723,169747,49
"LG","50UK762H0LB","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,171505,49
"LG","50UK762H5LB","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,180255,49
"LG","50UK767H0LB","Australia,New Zealand",125.727,"LCD (LED)",54,6.590286780115491,171703,49
"LG","50UK767H5LB","Australia,New Zealand",125.727,"LCD (LED)",54,6.590286780115491,180427,49
"LG","50UM662H0LC","Australia,New Zealand",125.727,"LCD (LED)",40,7.909487173175795,156856,49
"LG","50UM662H4LC","Australia,New Zealand",125.727,"LCD (LED)",40,7.909487173175795,163734,49
"LG","50UM767H0LD","Australia,New Zealand",125.727,"LCD (LED)",45,7.398392383299008,154717,49
"LG","50UP801C0TB","Australia,New Zealand",125.727,"LCD (LED)",93,4.186034596465652,143887,49
"LG","50UQ751C0LF","Australia,New Zealand",125.727,"LCD (LED)",93,4.186034596465652,147181,49
"LG","50UQ901C0SD","Australia,New Zealand",125.727,"LCD (LED)",90,4.332542803819169,149434,49
"LG","50UQ7050PSA","Australia,New Zealand",125.731,"LCD (LED)",83,4.699366629657529,154990,50
"LG","50UQ9000PSD","Australia,New Zealand",125.727,"LCD (LED)",90,4.332542803819169,143547,49
"LG","50UQ75006LF","Australia,New Zealand",125.727,"LCD (LED)",93,4.186034596465652,144178,49
"LG","50UQ80006LB","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,143460,49
"LG","50UQ91006LA","Australia,New Zealand",125.727,"LCD (LED)",90,4.332542803819169,143548,49
"LG","50UR765H0VC","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,147706,49
"LG","50UR767H3VC","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,142796,49
"LG","50UR781C0LL","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,153581,49
"LG","50UR801C0SB","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,153582,49
"LG","50UR8050PSB","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,151632,49
"LG","50UR78006LL","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,151882,49
"LG","50UR80006LJ","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,151633,49
"LG","50UR81006LJ","Australia,New Zealand",125.727,"LCD (LED)",78,4.971755359043742,152177,49
"LG","50UT801C0LA","Australia,New Zealand",125.727,"LCD (LED)",83,4.699152541308104,162891,49
"LG","50UT801C0SB","Australia,New Zealand",125.727,"LCD (LED)",83,4.699152541308104,162896,49
"LG","50UT8050PSB","Australia,New Zealand",125.727,"LCD (LED)",83,4.699152541308104,158839,49
"LG","50UT80506LA","Australia,New Zealand",125.727,"LCD (LED)",83,4.699152541308104,158840,49
"LG","50UT81006LA","Australia,New Zealand",125.727,"LCD (LED)",83,4.699152541308104,158841,49
"LG","50UT90506LB","Australia,New Zealand",125.727,"LCD (LED)",68,5.572396855687801,159964,49
"SPARK ELECTRONICS","55"" Patio","Australia,Fiji,New Zealand",139.022,"LCD",127.74,3.572954534625881,174513,55
"SPARK ELECTRONICS","55"" Patio Pro","Australia,Fiji,New Zealand",139.022,"LCD",127.74,3.572954534625881,174513,55
"SPARK ELECTRONICS","55"" Pavilion 2","Australia,Fiji,New Zealand",139.022,"LCD",127.74,3.572954534625881,174513,55
"SPARK ELECTRONICS","55"" Pavilion 2 Pro","Australia,Fiji,New Zealand",139.022,"LCD",127.74,3.572954534625881,174513,55
"TCL","55A300W","Australia,Fiji,New Zealand",138.711,"LCD (LED)",90.7,4.614103819198409,163759,55
"SPARK ELECTRONICS","55ALF-Outdoor-TV","Australia,Fiji,New Zealand",138.783,"LCD (LED)",114.75,4.064055082166185,174511,55
"LG","55AN960H0SD","Australia,New Zealand",138.783,"OLED",70,6.25848663027421,149033,55
"PHILIPS","55BFL2214/97","Australia,Fiji,New Zealand",138.783,"LCD (LED)",70.66,5.796755940359919,141806,55
"TCL","55C6K","Australia,Fiji,New Zealand",138.711,"LCD (LED)",86.5,4.518750857743905,166354,55
"TCL","55C6L","Australia,Fiji,New Zealand",138.711,"LCD (LED)",74.1,5.578108283365271,177478,55
"TCL","55C7K","Australia,Fiji,New Zealand",138.711,"LCD (LED)",106,4.017199656533554,166349,55
"TCL","55C7L","Australia,Fiji,New Zealand",138.711,"LCD (LED)",96.7,4.017199656533554,176887,55
"TOSHIBA","55C350","Australia,New Zealand",138.783,"LCD (LED)",63.29,6.241150360616689,169326,55
"TOSHIBA","55C350LP","Australia,New Zealand",138.783,"LCD (LED)",63.89,6.07137929764316,147081,55
"TOSHIBA","55C350MP","Australia,New Zealand",138.783,"LCD (LED)",63.89,6.07137929764316,153593,55
"TOSHIBA","55C350NP","Australia,New Zealand",138.783,"LCD (LED)",63.7,6.07137929764316,160544,55
"TOSHIBA","55C350RP","Australia,New Zealand",138.783,"LCD (LED)",63.29,6.241150360616689,169326,55
"TOSHIBA","55C350SP","Australia,New Zealand",138.783,"LCD (LED)",63.29,6.241150360616689,169326,55
"TCL","55C655","Australia,Fiji,New Zealand",138.711,"LCD (LED)",86.9,4.67474642409951,159820,55
"TCL","55C755","Australia,Fiji,New Zealand",138.711,"LCD (LED)",89.1,4.506973137120607,159916,55
"TCL","55G60K-IU","Australia,Fiji,New Zealand",138.711,"LCD (LED)",64.3,6.202200113549564,179823,55
"COOCAA","55G6500H","New Zealand",138.783,"LCD (LED)",67.9,5.891771940265505,172020,55
"PHILIPS","55HFL4025/97","Australia,Fiji,New Zealand",138.783,"LCD (LED)",61.2,6.054750632487112,174854,55
"PHILIPS","55HFL5011T/12","Australia,Fiji,New Zealand",138.935,"LCD (LED)",54.84,7.363472126667125,140292,55
"PHILIPS","55HFL5214U/97","Australia,Fiji,New Zealand",138.783,"LCD (LED)",70.66,5.796755940359919,141806,55
"PHILIPS","55HFL7011T/12","Australia,Fiji,New Zealand",138.798,"LCD (LED)",140.3,3.1685433369151603,140297,55
"PHILIPS","55HFL7025/97","Australia,Fiji,New Zealand",138.783,"LCD (LED)",67.5,5.6276256752880665,174855,55
"SMTV","55JIL0721-1","Australia,Fiji,New Zealand",138.798,"LCD (LED)",94.22,4.92928651409559,141325,55
"LG","55LX1Q6LA","Australia,New Zealand",138.783,"OLED",95,4.904594324171205,147189,55
"LG","55LX1QPSA","Australia,New Zealand",138.783,"OLED",95,4.904594324171205,147190,55
"LG","55LX1T6LA","Australia,New Zealand",138.783,"OLED",100,4.667029690757898,159535,55
"LG","55LX1TPSA","Australia,New Zealand",138.783,"OLED",100,4.667029690757898,159537,55
"LG","55LX7B6LA","Australia,Fiji,New Zealand",138.783,"LCD (LED)",76.1,5.392480848433676,176190,55
"LG","55LX7B###","Australia,Fiji,New Zealand",138.783,"LCD (LED)",76.1,5.392480848433676,176190,55
"LG","55LX7BKNA","Australia,Fiji,New Zealand",138.783,"LCD (LED)",76.1,5.392480848433676,176190,55
"LG","55LX7BPSA","Australia,Fiji,New Zealand",138.783,"LCD (LED)",76.1,5.392480848433676,176190,55
"LG","55LX7BPUA","Australia,Fiji,New Zealand",138.783,"LCD (LED)",76.1,5.392480848433676,176190,55
"CHIQ","55M810N","Australia,Fiji,New Zealand",138.783,"LCD (LED)",94.4,4.546877182237033,179341,55
"LG","55MRGB86B6A","Australia,New Zealand",138.783,"LCD (LED)",78,5.781113969443836,175245,55
"LG","55MRGB86BSA","Australia,New Zealand",138.783,"LCD (LED)",78,5.781113969443836,175246,55
"LG","55NANO75SQA","Australia,New Zealand",138.783,"LCD (LED)",114,4.08539521829021,143462,55
"LG","55NANO80A6A","Australia,New Zealand",138.783,"LCD (LED)",92,5.048116404602346,166085,55
"LG","55NANO80ASA","Australia,New Zealand",138.783,"LCD (LED)",92,5.048116404602346,166086,55
"LG","55NANO81TSA","Australia,New Zealand",138.783,"LCD (LED)",112,4.17178671520942,159095,55
"LG","55NANO756QA","Australia,New Zealand",138.783,"LCD (LED)",114,4.08539521829021,143463,55
"LG","55NANO806QA","Australia,New Zealand",138.783,"LCD (LED)",97,4.803028047916603,143549,55
"LG","55NU85CB6LA","Australia,New Zealand",138.783,"LCD (LED)",80,5.657905656148303,177810,55
"LG","55NU85CBPSA","Australia,New Zealand",138.783,"LCD (LED)",80,5.657905656148303,177811,55
"LG","55NU805BPSB","Australia,Fiji,New Zealand",138.783,"LCD",85,5.406821405047677,176249,55
"LG","55NU830B6LA","Australia,New Zealand",138.783,"LCD (LED)",80,5.657905656148303,178698,55
"LG","55NU850B6LA","Australia,New Zealand",138.783,"LCD (LED)",80,5.657905656148303,174978,55
"LG","55NU855BPSA","Australia,New Zealand",138.783,"LCD (LED)",80,5.657905656148303,174979,55
"PHILIPS","55OLED706/75","Australia,Fiji,New Zealand",138.783,"LCD (LED)",148,2.5062783445651067,142174,55
"PHILIPS","55OLED706/79","Australia,Fiji,New Zealand",138.783,"LCD (LED)",148,2.5062783445651067,142174,55
"PHILIPS","55OLED708/75","Australia,Fiji,New Zealand",138.798,"OLED",99.5,4.292298502011051,153978,55
"PHILIPS","55OLED708/79","Australia,Fiji,New Zealand",138.798,"OLED",99.5,4.292298502011051,153978,55
"PHILIPS","55OLED789/98","Australia,Fiji,New Zealand",138.798,"OLED",97,4.394282121921142,168365,55
"TCL","55P7K","Australia,Fiji,New Zealand",138.711,"LCD (LED)",69.8,5.823727017010947,166710,55
"TCL","55P7LS","Australia,Fiji,New Zealand",138.711,"LCD (LED)",54.8,6.219403282919941,176912,55
"LG","55PK640S0SB","Australia,Fiji,New Zealand",138.783,"LCD (LED)",91,5.101467274193711,172393,55
"PHILIPS","55PML8969/98","Australia,New Zealand",138.783,"LCD (LED)",120,3.570651350024759,165051,55
"PHILIPS","55PQT7931/79","Australia,Fiji,New Zealand",138.624,"LCD (LED)",66.4,6.06348463387501,181416,55
"PHILIPS","55PQT9020/79","Australia,Fiji,New Zealand",138.783,"LCD (LED)",136.1,3.0153550221328516,168071,55
"PHILIPS","55PUT7039/79","Australia,New Zealand",138.783,"LCD (LED)",99.2,4.248770058146791,166098,55
"PHILIPS","55PUT7129/98","Australia,New Zealand",138.736,"LCD (LED)",105,4.169942590696454,165027,55
"PHILIPS","55PUT7231/75","Australia,Fiji,New Zealand",138.783,"LCD (LED)",75.2,5.52322847238293,180623,55
"PHILIPS","55PUT7428/79","Australia,Fiji,New Zealand",138.798,"LCD (LED)",79.3,5.278315900596547,155702,55
"PHILIPS","55PUT7906/75","Australia,Fiji,New Zealand",138.783,"LCD (LED)",105.46,4.0111451391386845,141658,55
"PHILIPS","55PUT7906/79","Australia,Fiji,New Zealand",138.783,"LCD (LED)",105.46,4.0111451391386845,141658,55
"PHILIPS","55PUT7908/75","Australia,Fiji,New Zealand",138.798,"LCD (LED)",102.3,4.148969036899082,153275,55
"PHILIPS","55PUT7908/79","Australia,Fiji,New Zealand",138.798,"LCD (LED)",102.3,4.148969036899082,153275,55
"PHILIPS","55PUT8217/75","Australia,Fiji,New Zealand",138.798,"LCD (LED)",72.57,5.68732845585714,147139,55
"PHILIPS","55PUT8217/79","Australia,Fiji,New Zealand",138.798,"LCD (LED)",72.57,5.68732845585714,147139,55
"PHILIPS","55PUT8507/75","Australia,Fiji,New Zealand",138.798,"LCD (LED)",94.43,4.510387582760489,147015,55
"PHILIPS","55PUT8507/79","Australia,Fiji,New Zealand",138.798,"LCD (LED)",94.43,4.510387582760489,147015,55
"PHILIPS","55PUT8528/79","Australia,Fiji,New Zealand",138.798,"LCD (LED)",90.5,4.702649565199762,153116,55
"PHILIPS","55PUT8808/75","Australia,Fiji,New Zealand",138.798,"LCD (LED)",136.6,2.8570329065739766,153413,55
"PHILIPS","55PUT8808/79","Australia,Fiji,New Zealand",138.798,"LCD (LED)",136.6,2.8570329065739766,153413,55
"HISENSE","55Q6N series","Australia,New Zealand",138.783,"LCD (LED)",59.97,6.601297491442197,161769,55
"HISENSE","55Q6NAU","Australia,New Zealand",138.783,"LCD (LED)",59.97,6.601297491442197,161769,55
"HISENSE","55Q6NNZ","Australia,New Zealand",138.783,"LCD (LED)",59.97,6.601297491442197,161769,55
"HISENSE","55Q6Q series","Australia,New Zealand",138.783,"LCD (LED)",62,6.241150360616689,167836,55
"HISENSE","55Q6QAU","Australia,New Zealand",138.783,"LCD (LED)",62,6.241150360616689,167836,55
"HISENSE","55Q6QNZ","Australia,New Zealand",138.783,"LCD (LED)",62,6.241150360616689,167836,55
"HISENSE","55Q6S series","Australia,New Zealand",138.783,"LCD (LED)",52.49,7.288987419693915,178187,55
"HISENSE","55Q6SAU","Australia,New Zealand",138.783,"LCD (LED)",52.49,7.288987419693915,178187,55
"HISENSE","55Q6SNZ","Australia,New Zealand",138.783,"LCD (LED)",52.49,7.288987419693915,178187,55
"SAMSUNG","55Q7F","Australia,Fiji,New Zealand",138.783,"LCD (LED)",84,5.4356409263487215,167343,55
"COOCAA","55Q66CK","Australia,Fiji,New Zealand",138.649,"LCD (LED)",45.6,7.864067876930443,179214,55
"SKYWORTH","55Q7700G","Australia,Fiji,New Zealand",138.783,"LCD (LED)",71.1,5.52322847238293,170051,55
"LG","55QNED7SSQA","Australia,New Zealand",138.783,"LCD (LED)",94,4.9432830834647525,148260,55
"LG","55QNED70A6A","Australia,New Zealand",138.783,"LCD (LED)",92,5.048116404602346,168232,55
"LG","55QNED70ASA","Australia,New Zealand",138.783,"LCD (LED)",92,5.048116404602346,168233,55
"LG","55QNED70B6C","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,175247,55
"LG","55QNED70BSA","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,175248,55
"LG","55QNED75SRA","Australia,New Zealand",138.783,"LCD (LED)",92,5.048116404602346,153950,55
"LG","55QNED80A6A","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,166087,55
"LG","55QNED80B6B","Australia,New Zealand",138.783,"LCD (LED)",88,5.237691139975824,175249,55
"LG","55QNED80BSA","Australia,New Zealand",138.783,"LCD (LED)",88,5.237691139975824,175250,55
"LG","55QNED80SQA","Australia,New Zealand",138.783,"LCD (LED)",94,4.9432830834647525,143464,55
"LG","55QNED80T6A","Australia,New Zealand",138.783,"LCD (LED)",87,5.293361671010193,158337,55
"LG","55QNED81ASA","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,166088,55
"LG","55QNED81SRA","Australia,New Zealand",138.783,"LCD (LED)",94,4.9432830834647525,151448,55
"LG","55QNED81TSA","Australia,New Zealand",138.783,"LCD (LED)",92,5.048116404602346,158182,55
"LG","55QNED82ASA","Australia,New Zealand",138.783,"LCD (LED)",92,5.048116404602346,166200,55
"LG","55QNED82BSA","Australia,New Zealand",138.783,"LCD (LED)",81,5.612562064070497,176936,55
"LG","55QNED85SQA","Australia,New Zealand",138.783,"LCD (LED)",102,4.582585898004297,144912,55
"LG","55QNED86A6A","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,165958,55
"LG","55QNED86ASA","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,165959,55
"LG","55QNED86BSA","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,174768,55
"LG","55QNED86T6A","Australia,New Zealand",138.783,"LCD (LED)",94,4.9432830834647525,158183,55
"LG","55QNED86TSA","Australia,New Zealand",138.783,"LCD (LED)",94,4.9432830834647525,158184,55
"LG","55QNED87B6A","Australia,New Zealand",138.783,"LCD (LED)",82,5.552808910591775,174769,55
"LG","55QNED90BSA","Australia,Fiji,New Zealand",138.783,"LCD (LED)",102.6,4.053423000980519,179081,55
"LG","55QNED756RA","Australia,New Zealand",138.783,"LCD (LED)",87,5.293361671010193,153951,55
"LG","55QNED806QA","Australia,New Zealand",138.783,"LCD (LED)",94,4.9432830834647525,143465,55
"LG","55QNED816RA","Australia,New Zealand",138.783,"LCD (LED)",94,4.9432830834647525,151449,55
"LG","55QNED866QA","Australia,New Zealand",138.783,"LCD (LED)",102,4.582585898004297,144913,55
"HISENSE","55S7NAU","Australia",138.783,"LCD (LED)",87.99,4.511450751759631,166765,55
"HISENSE","55S7S","Australia,New Zealand",138.783,"LCD (LED)",79.6,5.5085111517081975,178197,55
"HISENSE","55S7SAU","Australia,New Zealand",138.783,"LCD (LED)",79.6,5.5085111517081975,178197,55
"HISENSE","55S7SNZ","Australia,New Zealand",138.783,"LCD (LED)",79.6,5.5085111517081975,178197,55
"DREAME","55S100","Australia,Fiji,New Zealand",138.783,"LCD (LED)",84.71,5.02167727117258,179427,55
"SPARK ELECTRONICS","55SPA-Outdoor-TV","Australia,Fiji,New Zealand",138.783,"LCD (LED)",114.75,4.064055082166185,174511,55
"HISENSE","55U6K series","Australia,New Zealand",138.783,"LCD (LED)",85.64,5.034877339973175,155583,55
"HISENSE","55U6KAU","Australia,New Zealand",138.783,"LCD (LED)",85.64,5.034877339973175,155583,55
"HISENSE","55U6KNZ","Australia,New Zealand",138.783,"LCD (LED)",85.64,5.034877339973175,155583,55
"HISENSE","55U6N series","Australia,New Zealand",138.783,"LCD (LED)",79.98,5.034877339973175,161761,55
