"Star Rating Index","Screensize_inches"
3.9307399679175017,43
3.97971772446849,43
3.9307399679175017,43
3.8026906818154727,43
4.045865347808662,43
3.9307399679175017,43
4.428233749097203,43
4.045865347808662,43
4.045865347808662,43
4.045865347808662,43
4.045865347808662,43
4.045865347808662,43
4.045865347808662,43
4.045865347808662,43
4.232972680439712,43
4.232972680439712,43
4.045865347808662,43
4.045865347808662,43
4.428233749097203,43
7.067250024200782,43
4.689905816504032,48
